id,chapter_id,number,text,name,url
24-45-010,24-45,010, ,24.45.010  General.,/article/17847
24-45-020,24-45,020, ,24.45.020 Minimum Surfacing Standards for Parking Areas and Garages for Passenger Cars and Trucks not Exceeding 1/2-Ton Capacity and Driveways Serving Structures 150 Feet or Less from an Improved Public Right-of-Way.,/article/17849
24-45-030,24-45,030, ,24.45.030 Minimum Surfacing Standards for Driveways Serving Structures More than 150 Feet from an Improved Public Right-of-Way.,/article/17850
24-45-040,24-45,040, ,24.45.040 Minimum Surfacing Standards for Trucks Over 1/2-Ton Capacity and Other Vehicles.,/article/17851
24-45-050,24-45,050, ,24.45.050 Private Streets.,/article/17852
24-50-010,24-50,010, ,24.50.010  Purpose.,/article/17927
24-50-020,24-50,020, ,24.50.020   General.,/article/221299
24-50-030,24-50,030, ,24.50.030  Flood Related Definitions.,/article/330995
24-50-040,24-50,040, ,24.50.040  FIA Study and Flood Hazard Maps.,/article/330996
24-50-050,24-50,050, ,24.50.050  Flood Hazard Areas and Flood Protection Elevations.,/article/221301
24-50-060,24-50,060, ,24.50.060  Provisions for Flood Hazard Reduction.,/article/711252
24-50-065,24-50,065, ,24.50.065  Recreational Vehicles located in Areas of Special Flood Hazard or Base Flood Zones.,/article/127998
24-50-070,24-50,070, ,24.50.070 Appeals and Variances.,/article/17943
24-51-010,24-51,010, ,24.51.010 Purpose.,/article/22825
24-51-020,24-51,020, ,24.51.020  Definitions,/article/157067
24-51-030,24-51,030, ,24.51.030 Wildfire Hazard Zone Map Adoption.,/article/23847
24-51-040,24-51,040, ,24.51.040 Map Revision Process,/article/23869
24-51-050,24-51,050, ,24.51.050 Appeals of Decisions Made by the Chief,/article/23872
24-51-060,24-51,060, ,24.51.060 General,/article/23873
24-55-100,24-55,100, ,24.55.100  Demolition - Debris - Barricades - Nuisances.,/article/689593
24-55-150,24-55,150, ,24.55.150  Definitions.,/article/692859
24-55-200,24-55,200, ,24.55.200  Residential Demolition Delay - Housing Preservation.,/article/689595
24-55-205,24-55,205, ,24.55.205  Site Control Measures in Residential Demolitions.,/article/689596
24-55-210,24-55,210, ,24.55.210  Major Residential Alterations and Additions.,/article/689598
24-55-250,24-55,250, ,24.55.250 Enforcement.,/article/17950
24-55-300,24-55,300, ,24.55.300 Referral to the Hearings Officer.,/article/17951
24-55-350,24-55,350, ,24.55.350 Appeals.,/article/17953
24-55-400,24-55,400, ,24.55.400 Rehabilitation and Repair under Direction of Council.,/article/17988
24-55-450,24-55,450, ,24.55.450 Contracts to Repair or Demolish.,/article/17991
24-55-500,24-55,500, ,24.55.500 Warehousing of Structures.,/article/17992
24-55-550,24-55,550, ,24.55.550 Interference with Demolition or Repair Prohibited.,/article/17994
24-55-600,24-55,600, ,24.55.600 Demolition - Debris - Barricades - Nuisances.,/article/17995
24-55-650,24-55,650, ,24.55.650 Demolition Permits - Investigations.,/article/17996
24-55-700,24-55,700, ,24.55.700 Demolition Delay - Housing Preservation.,/article/17997
24-55-750,24-55,750, ,24.55.750 Administrative Review,/article/17998
24-55-800,24-55,800, ,24.55.800 Appeals to the Code Hearings Officer.,/article/17999
24-55-850,24-55,850, ,24.55.850 Dangerous Building Enforcement Fees.,/article/18000
24-60-010,24-60,010, ,24.60.010 Fences Around Swimming Pools.,/article/18007
24-60-020,24-60,020, ,24.60.020 Barbed Wire Fencing.,/article/18008
24-65-010,24-65,010, ,24.65.010 Location of Sidewalk Vault Openings.,/article/18010
24-65-020,24-65,020, ,24.65.020 Number of Sidewalk Vault Openings.,/article/18024
24-65-030,24-65,030, ,24.65.030 Sidewalk Elevators.,/article/18025
24-65-040,24-65,040, ,24.65.040 Operation of Sidewalk Elevator.,/article/18027
24-65-050,24-65,050, ,24.65.050 Plans Required.,/article/18028
24-70-010,24-70,010, ,24.70.010  General.,/article/514514
24-70-020,24-70,020, ,24.70.020  Permits.,/article/682158
24-70-030,24-70,030, ,24.70.030  Hazards.,/article/682159
24-70-040,24-70,040, ,24.70.040  Special Definitions.,/article/682162
24-70-050,24-70,050, ,24.70.050  Information on Plans and in Specifications.,/article/682170
24-70-060,24-70,060, ,24.70.060 Bonds.,/article/18077
24-70-070,24-70,070, ,24.70.070 Cuts.,/article/18079
24-70-080,24-70,080, ,24.70.080 Fills.,/article/18083
24-70-085,24-70,085, ,24.70.085  Retaining Walls.,/article/682171
24-70-090,24-70,090, ,24.70.090 Setbacks.,/article/18085
24-70-100,24-70,100, ,24.70.100 Drainage and Terracing.,/article/18091
24-70-110,24-70,110, ,24.70.110 Erosion Control.,/article/18092
24-70-120,24-70,120, ,24.70.120  Grading Inspection.,/article/664759
24-70-130,24-70,130, ,24.70.130  Completion of Work.,/article/664761
24-75-010,24-75,010, ,24.75.010  Uniform System.,/article/692738
24-75-020,24-75,020, ,24.75.020 Size and Location of Building Numbers.,/article/18112
24-75-030,24-75,030, ,24.75.030 Administration.,/article/18113
24-75-040,24-75,040, ,24.75.040 Owner Responsibility.,/article/18115
24-75-050,24-75,050, ,24.75.050 Alteration of Building Number - Improper Number.,/article/18116
24-75-060,24-75,060, ,24.75.060 Building Defined.,/article/18118
24-75-070,24-75,070, ,24.75.070 Enforcement.,/article/18120
24-85-010,24-85,010, ,24.85.010  Scope.,/article/711254
24-85-015,24-85,015, ,24.85.015 Structural Design Meeting.,/article/65953
24-85-020,24-85,020, ,24.85.020  Seismic Related Definitions.,/article/705338
24-85-030,24-85,030, ,24.85.030  Seismic Improvement Standards.,/article/18131
24-85-040,24-85,040, ,24.85.040  Change of Occupancy or Use.,/article/705340
24-85-050,24-85,050, ,24.85.050  Building Additions or Structural Alterations.,/article/541054
24-85-051,24-85,051, ,24.85.051 Mezzanine Additions.,/article/65962
24-85-055,24-85,055, ,24.85.055  Structural Systems Damaged by Catastrophic Events.,/article/541055
24-85-056,24-85,056, ,24.85.056  Structural Systems Damaged by an Earthquake.,/article/541056
24-85-060,24-85,060, ,24.85.060  Required Seismic Evaluation.,/article/541057
24-85-065,24-85,065, ,24.85.065  Seismic Strengthening of Unreinforced Masonry Bearing Wall Buildings.,/article/733531
24-85-067,24-85,067, ,24.85.067 Voluntary Seismic Strengthening.,/article/65966
24-85-070,24-85,070, ,24.85.070  Phasing of Improvements.,/article/18137
24-85-075,24-85,075, ,24.85.075 Egress Through Existing Buildings.,/article/65967
24-85-080,24-85,080, ,24.85.080  Application of Other Requirements.,/article/18138
24-85-090,24-85,090, ,24.85.090 Fee Reductions.,/article/18139
24-85-095,24-85,095, ,24.85.095  Appeals.,/article/705344
24-90-010,24-90,010, ,24.90.010 Purpose.,/article/18143
24-90-020,24-90,020, ,24.90.020   Scope.,/article/427134
24-90-030,24-90,030, ,24.90.030  Adoption of Codes and Regulatory Authority.,/article/427135
24-90-040,24-90,040, ,24.90.040  Definitions.,/article/427137
24-90-050,24-90,050, ,24.90.050   Administration and Enforcement.,/article/427138
24-90-060,24-90,060, ,24.90.060 Special Regulation.,/article/18158
24-90-070,24-90,070, ,24.90.070   Permit Application.,/article/427139
24-90-080,24-90,080, ,24.90.080   Violations.,/article/427141
24-90-090,24-90,090, ,24.90.090  Appeals.,/article/558237
25-01-010,25-01,010, ,25.01.010 Title.,/article/16173
25-01-020,25-01,020, ,25.01.020  Scope - Oregon Plumbing Specialty Code.,/article/671399
25-01-025,25-01,025, ,25.01.025 Specialty Solar Code.,/article/16175
25-01-030,25-01,030, ,25.01.030  Residential Code.,/article/221304
25-02-010,25-02,010, ,25.02.010 Administrative Authority.,/article/16177
25-02-020,25-02,020, ,25.02.020 Approved.,/article/16178
25-02-030,25-02,030, ,25.02.030 Building.,/article/16179
25-02-040,25-02,040, ,25.02.040 Building Wrecker.,/article/16180
25-02-050,25-02,050, ,25.02.050 Bureau of Development Services.,/article/16181
25-02-055,25-02,055, ,25.02.055 Director.,/article/54145
25-02-060,25-02,060, ,25.02.060 Journeyman Plumber.,/article/16182
25-02-070,25-02,070, ,25.02.070 Maintenance Person.,/article/16183
25-02-080,25-02,080, ,25.02.080 Plumbing Contractor.,/article/16184
25-02-090,25-02,090, ,25.02.090 Plumbing Inspector.,/article/16185
25-02-095,25-02,095, ,25.02.095 Rainwater Harvesting System.,/article/54146
25-02-100,25-02,100, ,25.02.100 Sewer Contractor.,/article/16186
25-02-110,25-02,110, ,25.02.110 Structure.,/article/16188
25-03-010,25-03,010, ,25.03.010 Enforcement.,/article/16190
25-03-020,25-03,020, ,25.03.020 Chief Plumbing Inspector’s Duties.,/article/16191
25-03-030,25-03,030, ,25.03.030  Inspector’s Right of Entry.,/article/664762
25-04-010,25-04,010, ,25.04.010  Conformity Required.,/article/558246
25-04-015,25-04,015, ,25.04.015  Stop Work Orders.,/article/558247
25-04-020,25-04,020, ,25.04.020 Renewals and Repairs.,/article/16195
25-04-030,25-04,030, ,25.04.030 Plumbing Work To Be Regulated.,/article/16196
25-04-040,25-04,040, ,25.04.040  Minor Plumbing Labels.,/article/558248
25-04-050,25-04,050, ,25.04.050  Owner May Perform Plumbing Work.,/article/664763
25-04-060,25-04,060, ,"25.04.060 Plumbing Work To Be Performed by Owner, Journeyman Plumber, or Indentured Apprentice.",/article/16209
25-04-070,25-04,070, ,25.04.070 Certificate of Final Inspection.,/article/16211
25-04-080,25-04,080, ,25.04.080 Advertising or Display Signs.,/article/16221
25-04-090,25-04,090, ,25.04.090 Mechanical Devices.,/article/16225
25-05-010,25-05,010, ,25.05.010  Required.,/article/558249
25-05-020,25-05,020, ,25.05.020  Permit and Report Required To Do Plumbing Work on Water System.,/article/558250
25-05-025,25-05,025, ,25.05.025  Temporary Permits.,/article/558251
25-05-030,25-05,030, ,25.05.030 Plumbing Permit Application.,/article/16230
25-05-040,25-05,040, ,25.05.040  Plumbing Plan Examination.,/article/174784
25-05-050,25-05,050, ,25.05.050  Life of Permit Limited.,/article/664764
25-05-060,25-05,060, ,25.05.060 Fees.,/article/16234
25-05-070,25-05,070, ,"25.05.070  Repairs, Replacements, and/or Completions.",/article/558252
25-05-080,25-05,080, ,25.05.080  Revocation.,/article/558253
25-05-090,25-05,090, ,25.05.090  Partial Refund of Fees.,/article/558254
25-05-100,25-05,100, ,25.05.100 Reduction of Fees.,/article/16241
25-06-010,25-06,010, ,25.06.010 Compliance Agreement.,/article/16242
25-06-020,25-06,020, ,25.06.020  State Registration Number Required.,/article/664765
25-06-050,25-06,050, ,25.06.050 Application for Examination.,/article/16245
25-06-060,25-06,060, ,25.06.060 Appeal from Examining Board.,/article/16247
25-06-070,25-06,070, ,25.06.070 Supervising Plumbers Registration and Fees.,/article/16249
25-06-080,25-06,080, ,25.06.080 Registration - Nontransferable.  ,/article/16251
25-06-090,25-06,090, ,25.06.090 Supervising Plumbers - Renewal - Re-examination.,/article/16254
25-06-100,25-06,100, ,25.06.100 Penalties.,/article/16256
25-06-110,25-06,110, ,25.06.110 Suspension or Revocation of Registration.,/article/16257
25-07-010,25-07,010, ,25.07.010  Bureau of Development Services Administrative Appeal Board.,/article/558257
25-07-020,25-07,020, ,25.07.020  Plumbing Code Board of Appeal.,/article/558258
25-08-010,25-08,010, ,25.08.010  Purpose.,/article/284651
25-08-020,25-08,020, ,25.08.020  Definitions.,/article/423608
25-08-030,25-08,030, ,25.08.030 Equal Responsibility for Repair and Nuisance Abatement.,/article/16279
25-08-040,25-08,040, ,25.08.040 Private Sewer System Traversing Another Property.,/article/16283
25-08-050,25-08,050, ,25.08.050 Damaged Private Sewer System as Nuisance.,/article/16285
25-08-060,25-08,060, ,25.08.060 Authority of City to Abate Nuisance and Lien Property.,/article/16287
25-08-070,25-08,070, ,25.08.070 Applicability.,/article/16290
25-09-010,25-09,010, ,25.09.010  Purpose.,/article/423612
25-09-020,25-09,020, ,25.09.020  Authority of the Bureau of Environmental Services to Regulate by Administrative Rule.,/article/423613
25-09-030,25-09,030, ,25.09.030  Authority of the Bureau of Environmental Services to Require Information.,/article/423614
25-09-040,25-09,040, ,25.09.040  Damaged Nonconforming Sewer as Nuisance.,/article/423615
25-09-050,25-09,050, ,25.09.050  Equal Responsibility for Repair and Nuisance Abatement.,/article/423617
25-09-060,25-09,060, ,25.09.060  Participation of the Bureau of Development Services in Appeals.,/article/423618
26-01-010,26-01,010, ,26.01.010 Title.,/article/17491
26-01-020,26-01,020, ,26.01.020 Purpose.,/article/17492
26-01-030,26-01,030, ,26.01.030  Code Adoption.,/article/671400
26-02-010,26-02,010, ,26.02.010 General.,/article/17494
26-02-020,26-02,020, ,26.02.020 Approved.,/article/17495
26-02-030,26-02,030, ,26.02.030 Bureau of Development Services.,/article/17496
26-02-040,26-02,040, ,26.02.040 Director.,/article/17497
26-02-050,26-02,050, ,26.02.050  Electrical Code.,/article/221306
26-02-060,26-02,060, ,26.02.060 Electrical Inspection Supervisor.,/article/17499
26-02-070,26-02,070, ,26.02.070 Emergency Electrical Work.,/article/17500
26-02-080,26-02,080, ,26.02.080 Inspector.,/article/17501
26-02-090,26-02,090, ,26.02.090 OAR.,/article/17502
26-02-100,26-02,100, ,26.02.100 ORS.,/article/17503
26-02-110,26-02,110, ,26.02.110 Owner.,/article/17504
26-02-120,26-02,120, ,26.02.120 Supervising Electrician.,/article/17505
26-02-130,26-02,130, ,26.02.130 Unanticipated Electrical Work.,/article/17506
26-03-010,26-03,010, ,26.03.010 Director.,/article/17507
26-03-020,26-03,020, ,26.03.020 Right of Entry.,/article/17508
26-03-030,26-03,030, ,26.03.030  Conformity Required.,/article/558259
26-03-040,26-03,040, ,26.03.040 Qualifications Required.,/article/17510
26-03-050,26-03,050, ,26.03.050  Violations and Penalties.,/article/558260
26-03-060,26-03,060, ,26.03.060  Bureau of Development Services Administrative Appeal Board.,/article/558261
26-03-070,26-03,070, ,26.03.070  Electrical Code Board of Appeal.,/article/558262
26-03-080,26-03,080, ,26.03.080  Stop Work Orders.,/article/558263
26-03-090,26-03,090, ,26.03.090  Electrical Power Disconnect.,/article/558264
26-03-100,26-03,100, ,26.03.100  Maintenance.,/article/558265
26-03-110,26-03,110, ,26.03.110  Electrical Fences.,/article/558266
26-03-120,26-03,120, ,26.03.120 Liability.,/article/17518
26-04-010,26-04,010, ,26.04.010 Permit Required.,/article/17519
26-04-020,26-04,020, ,26.04.020 Electrical Permit Application.,/article/17520
26-04-030,26-04,030, ,26.04.030 Permit to Owner.,/article/17521
26-04-040,26-04,040, ,26.04.040  Plans and Specifications.,/article/174786
26-04-050,26-04,050, ,26.04.050 Permit Issuance.,/article/17523
26-04-060,26-04,060, ,26.04.060 Partial Permits.,/article/17524
26-04-070,26-04,070, ,26.04.070  Temporary Permits.,/article/558267
26-04-080,26-04,080, ,26.04.080  Life of Permit Limited.,/article/664766
26-04-090,26-04,090, ,26.04.090 Permit Suspension or Revocation.,/article/17527
26-05-010,26-05,010, ,26.05.010 Permit Fees.,/article/17528
26-05-020,26-05,020, ,26.05.020 Refund of Fees.,/article/17529
26-05-030,26-05,030, ,26.05.030 Investigation Fees.,/article/17530
26-05-040,26-05,040, ,26.05.040 Permit Fees.,/article/17531
26-05-050,26-05,050, ,26.05.050 Electrical Master Permit (Industrial Plant) Program Fees and Master Permit/Annual Facilities Program Fees.,/article/17532
26-05-060,26-05,060, ,26.05.060  Refund of Fees.,/article/17533
26-06-010,26-06,010, ,26.06.010  Required Inspections.,/article/558312
26-06-020,26-06,020, ,26.06.020  Other Inspections.,/article/558313
26-06-030,26-06,030, ,26.06.030  Scope of Inspectors’ Duties.,/article/558314
26-06-040,26-06,040, ,26.06.040  Inspection Requests.,/article/558316
26-06-050,26-06,050, ,26.06.050  Notice of Inspection Results and Corrections.,/article/558317
26-06-060,26-06,060, ,26.06.060  Electrical Connections.,/article/558318
26-06-070,26-06,070, ,26.06.070 Electrical Reconnections.,/article/17540
26-06-080,26-06,080, ,26.06.080 Reinspection.,/article/17541
26-06-090,26-06,090, ,26.06.090 Inspections in Other Jurisdictions of Custom-Built Electrical Products.,/article/17542
26-08-010,26-08,010, ,26.08.010 Program.,/article/17545
26-08-020,26-08,020, ,26.08.020 Application Requirements.,/article/17546
26-08-030,26-08,030, ,26.08.030 Application Form.,/article/17547
26-08-040,26-08,040, ,26.08.040 License Requirements.,/article/17548
26-08-050,26-08,050, ,26.08.050 No Separate Permit Required.,/article/17549
26-08-060,26-08,060, ,26.08.060 Registration Suspension and Termination.,/article/17550
26-08-070,26-08,070, ,26.08.070 Appeal of Suspension or Termination Order.,/article/17551
26-09-010,26-09,010, ,26.09.010 General.,/article/17552
26-09-020,26-09,020, ,26.09.020 Requirements for Minor Labels.,/article/76338
26-09-030,26-09,030, ,26.09.030 Inspection and Enforcement Authority.,/article/76339
26-09-040,26-09,040, ,26.09.040 Violations.,/article/76340
26-10-010,26-10,010, ,26.10.010 Electrical Products to be Approved.,/article/17553
26-10-020,26-10,020, ,26.10.020 Exempt Product Inspections.,/article/17554
